date,state,district,market,commodity,modal_price,min_price,max_price
2024-10-09,Gujarat,Dahod,Dahod,Maize,2600.0,2480.0,2650.0
2024-10-10,Gujarat,Dahod,Dahod,Maize,2600.0,2485.0,2625.0
2024-10-10,Gujarat,Dahod,Dahod,Maize,2620.0,2500.0,2650.0
2024-10-11,Gujarat,Dahod,Dahod,Maize,2600.0,2485.0,2700.0
2024-10-11,Gujarat,Dahod,Dahod,Maize,2600.0,2500.0,2650.0
2024-10-14,Gujarat,Dahod,Dahod,Maize,2600.0,2450.0,2650.0
2024-10-14,Gujarat,Dahod,Dahod,Maize,2600.0,2550.0,2650.0
2024-10-15,Gujarat,Dahod,Dahod,Maize,2650.0,2575.0,2700.0
2024-10-15,Gujarat,Dahod,Dahod,Maize,2600.0,2475.0,2650.0
2024-10-16,Gujarat,Dahod,Dahod,Maize,2600.0,2550.0,2650.0
2024-10-16,Gujarat,Dahod,Dahod,Maize,2600.0,2460.0,2675.0
2024-10-17,Gujarat,Dahod,Dahod,Maize,2550.0,2450.0,2600.0
2024-10-17,Gujarat,Dahod,Dahod,Maize,2550.0,2470.0,2600.0
2024-10-18,Gujarat,Dahod,Dahod,Maize,2500.0,2425.0,2550.0
2024-10-18,Gujarat,Dahod,Dahod,Maize,2500.0,2450.0,2550.0
2024-10-19,Gujarat,Dahod,Dahod,Maize,2500.0,2400.0,2525.0
2024-10-19,Gujarat,Dahod,Dahod,Maize,2500.0,2400.0,2550.0
2024-10-21,Gujarat,Dahod,Dahod,Maize,2420.0,2375.0,2500.0
2024-10-21,Gujarat,Dahod,Dahod,Maize,2420.0,2375.0,2525.0
2024-10-22,Gujarat,Dahod,Dahod,Maize,2400.0,2275.0,2475.0
2024-10-22,Gujarat,Dahod,Dahod,Maize,2500.0,2350.0,2525.0
2024-10-23,Gujarat,Dahod,Dahod,Maize,2450.0,2300.0,2475.0
2024-10-23,Gujarat,Dahod,Dahod,Maize,2500.0,2400.0,2550.0
2024-10-24,Gujarat,Dahod,Dahod,Maize,2500.0,2400.0,2550.0
2024-10-24,Gujarat,Dahod,Dahod,Maize,2500.0,2300.0,2550.0
2024-10-25,Gujarat,Dahod,Dahod,Maize,2500.0,2310.0,2550.0
2024-10-25,Gujarat,Dahod,Dahod,Maize,2500.0,2450.0,2550.0
2024-10-26,Gujarat,Dahod,Dahod,Maize,2500.0,2300.0,2550.0
2024-10-26,Gujarat,Dahod,Dahod,Maize,2500.0,2400.0,2525.0
2024-10-28,Gujarat,Dahod,Dahod,Maize,2500.0,2250.0,2550.0
2024-10-28,Gujarat,Dahod,Dahod,Maize,2420.0,2350.0,2475.0
2024-10-29,Gujarat,Dahod,Dahod,Maize,2500.0,2225.0,2525.0
2024-10-29,Gujarat,Dahod,Dahod,Maize,2400.0,2300.0,2400.0
2024-10-30,Gujarat,Dahod,Dahod,Maize,2500.0,2225.0,2550.0
2024-10-30,Gujarat,Dahod,Dahod,Maize,2400.0,2300.0,2425.0
2024-11-04,Gujarat,Dahod,Dahod,Maize,2400.0,2235.0,2550.0
2024-11-04,Gujarat,Dahod,Dahod,Maize,2350.0,2300.0,2380.0
2024-11-05,Gujarat,Dahod,Dahod,Maize,2400.0,2200.0,2550.0
2024-11-05,Gujarat,Dahod,Dahod,Maize,2350.0,2250.0,2375.0
2024-11-06,Gujarat,Dahod,Dahod,Maize,2225.0,2175.0,2575.0
2024-11-06,Gujarat,Dahod,Dahod,Maize,2300.0,2200.0,2325.0
2024-11-07,Gujarat,Dahod,Dahod,Maize,2450.0,2200.0,2600.0
2024-11-07,Gujarat,Dahod,Dahod,Maize,2250.0,2225.0,2300.0
2024-11-08,Gujarat,Dahod,Dahod,Maize,2500.0,2235.0,2600.0
2024-11-08,Gujarat,Dahod,Dahod,Maize,2300.0,2260.0,2325.0
2024-11-09,Gujarat,Dahod,Dahod,Maize,2300.0,2275.0,2325.0
2024-11-09,Gujarat,Dahod,Dahod,Maize,2500.0,2275.0,2600.0
2024-11-11,Gujarat,Dahod,Dahod,Maize,2400.0,2275.0,2700.0
2024-11-11,Gujarat,Dahod,Dahod,Maize,2300.0,2275.0,2350.0
2024-11-12,Gujarat,Dahod,Dahod,Maize,2300.0,2275.0,2350.0
2024-11-12,Gujarat,Dahod,Dahod,Maize,2400.0,2300.0,2700.0
2024-11-13,Gujarat,Dahod,Dahod,Maize,2500.0,2300.0,2750.0
2024-11-13,Gujarat,Dahod,Dahod,Maize,2300.0,2250.0,2350.0
2024-11-14,Gujarat,Dahod,Dahod,Maize,2400.0,2200.0,2851.0
2024-11-14,Gujarat,Dahod,Dahod,Maize,2300.0,2250.0,2350.0
2024-11-16,Gujarat,Dahod,Dahod,Maize,2300.0,2250.0,2350.0
2024-11-16,Gujarat,Dahod,Dahod,Maize,2800.0,2200.0,3155.0
2024-11-18,Gujarat,Dahod,Dahod,Maize,2700.0,2250.0,3000.0
2024-11-18,Gujarat,Dahod,Dahod,Maize,2350.0,2300.0,2400.0
2024-11-19,Gujarat,Dahod,Dahod,Maize,2650.0,2275.0,3101.0
2024-11-19,Gujarat,Dahod,Dahod,Maize,2400.0,2325.0,2425.0
2024-11-20,Gujarat,Dahod,Dahod,Maize,2400.0,2325.0,2425.0
2024-11-20,Gujarat,Dahod,Dahod,Maize,2650.0,2290.0,3150.0
2024-11-21,Gujarat,Dahod,Dahod,Maize,3000.0,2090.0,3105.0
2024-11-21,Gujarat,Dahod,Dahod,Maize,2400.0,2325.0,2425.0
2024-11-22,Gujarat,Dahod,Dahod,Maize,2350.0,2325.0,2400.0
2024-11-22,Gujarat,Dahod,Dahod,Maize,2650.0,2300.0,3100.0
2024-11-23,Gujarat,Dahod,Dahod,Maize,2350.0,2300.0,2400.0
2024-11-23,Gujarat,Dahod,Dahod,Maize,2750.0,2250.0,3050.0
2024-11-25,Gujarat,Dahod,Dahod,Maize,2400.0,2250.0,3050.0
2024-11-25,Gujarat,Dahod,Dahod,Maize,2375.0,2300.0,2400.0
2024-11-26,Gujarat,Dahod,Dahod,Maize,2400.0,2225.0,3000.0
2024-11-26,Gujarat,Dahod,Dahod,Maize,2350.0,2300.0,2400.0
2024-11-27,Gujarat,Dahod,Dahod,Maize,2350.0,2300.0,2375.0
2024-11-27,Gujarat,Dahod,Dahod,Maize,2400.0,2200.0,3000.0
2024-11-28,Gujarat,Dahod,Dahod,Maize,2800.0,2200.0,3000.0
2024-11-28,Gujarat,Dahod,Dahod,Maize,2400.0,2300.0,2450.0
2024-11-29,Gujarat,Dahod,Dahod,Maize,2400.0,2300.0,2450.0
2024-11-29,Gujarat,Dahod,Dahod,Maize,2800.0,2200.0,3080.0
2024-11-30,Gujarat,Dahod,Dahod,Maize,2800.0,2211.0,3000.0
2024-11-30,Gujarat,Dahod,Dahod,Maize,2400.0,2325.0,2475.0
2024-12-02,Gujarat,Dahod,Dahod,Maize,2825.0,2211.0,3000.0
2024-12-02,Gujarat,Dahod,Dahod,Maize,2400.0,2325.0,2450.0
2024-12-03,Gujarat,Dahod,Dahod,Maize,2875.0,2225.0,3000.0
2024-12-03,Gujarat,Dahod,Dahod,Maize,2400.0,2325.0,2425.0
2024-12-04,Gujarat,Dahod,Dahod,Maize,2825.0,2225.0,2950.0
2024-12-04,Gujarat,Dahod,Dahod,Maize,2350.0,2300.0,2400.0
2024-12-05,Gujarat,Dahod,Dahod,Maize,2600.0,2200.0,3000.0
2024-12-05,Gujarat,Dahod,Dahod,Maize,2340.0,2300.0,2380.0
2024-12-06,Gujarat,Dahod,Dahod,Maize,2800.0,2200.0,2950.0
2024-12-06,Gujarat,Dahod,Dahod,Maize,2300.0,2275.0,2350.0
2024-12-07,Gujarat,Dahod,Dahod,Maize,2850.0,2200.0,2950.0
2024-12-07,Gujarat,Dahod,Dahod,Maize,2300.0,2275.0,2350.0
2024-12-09,Gujarat,Dahod,Dahod,Maize,2300.0,2275.0,2375.0
2024-12-09,Gujarat,Dahod,Dahod,Maize,2800.0,2220.0,3000.0
2024-12-10,Gujarat,Dahod,Dahod,Maize,2340.0,2275.0,2375.0
2024-12-10,Gujarat,Dahod,Dahod,Maize,2850.0,2225.0,2950.0
2024-12-11,Gujarat,Dahod,Dahod,Maize,2345.0,2300.0,2375.0
2024-12-11,Gujarat,Dahod,Dahod,Maize,2860.0,2220.0,2950.0
2024-12-12,Gujarat,Dahod,Dahod,Maize,2350.0,2300.0,2375.0
2024-12-12,Gujarat,Dahod,Dahod,Maize,2875.0,2225.0,3000.0
2024-12-13,Gujarat,Dahod,Dahod,Maize,2360.0,2300.0,2375.0
2024-12-13,Gujarat,Dahod,Dahod,Maize,2900.0,2225.0,3035.0
2024-12-14,Gujarat,Dahod,Dahod,Maize,2850.0,2225.0,3100.0
2024-12-14,Gujarat,Dahod,Dahod,Maize,2360.0,2300.0,2375.0
2024-12-16,Gujarat,Dahod,Dahod,Maize,3000.0,2250.0,3176.0
2024-12-16,Gujarat,Dahod,Dahod,Maize,2400.0,2325.0,2425.0
2024-12-17,Gujarat,Dahod,Dahod,Maize,2390.0,2350.0,2425.0
2024-12-17,Gujarat,Dahod,Dahod,Maize,2950.0,2250.0,3000.0
2024-12-18,Gujarat,Dahod,Dahod,Maize,3025.0,2300.0,3201.0
2024-12-18,Gujarat,Dahod,Dahod,Maize,2430.0,2400.0,2450.0
2024-12-19,Gujarat,Dahod,Dahod,Maize,2450.0,2400.0,2475.0
2024-12-19,Gujarat,Dahod,Dahod,Maize,2975.0,2325.0,3200.0
2024-12-20,Gujarat,Dahod,Dahod,Maize,3000.0,2325.0,3411.0
2024-12-20,Gujarat,Dahod,Dahod,Maize,2450.0,2400.0,2475.0
2024-12-21,Gujarat,Dahod,Dahod,Maize,3050.0,2325.0,3450.0
2024-12-21,Gujarat,Dahod,Dahod,Maize,2465.0,2400.0,2475.0
2024-12-23,Gujarat,Dahod,Dahod,Maize,3000.0,2325.0,3351.0
2024-12-23,Gujarat,Dahod,Dahod,Maize,2400.0,2375.0,2450.0
2024-12-24,Gujarat,Dahod,Dahod,Maize,3000.0,2350.0,3400.0
2024-12-24,Gujarat,Dahod,Dahod,Maize,2400.0,2350.0,2450.0
2024-12-26,Gujarat,Dahod,Dahod,Maize,2400.0,2350.0,2425.0
2024-12-26,Gujarat,Dahod,Dahod,Maize,2950.0,2350.0,3211.0
2024-12-27,Gujarat,Dahod,Dahod,Maize,3000.0,2370.0,3253.0
2024-12-27,Gujarat,Dahod,Dahod,Maize,2400.0,2350.0,2425.0
2024-12-28,Gujarat,Dahod,Dahod,Maize,2400.0,2325.0,2425.0
2024-12-28,Gujarat,Dahod,Dahod,Maize,3025.0,2375.0,3300.0
2024-12-30,Gujarat,Dahod,Dahod,Maize,2400.0,2350.0,2450.0
2024-12-30,Gujarat,Dahod,Dahod,Maize,3000.0,2350.0,3300.0
2024-12-31,Gujarat,Dahod,Dahod,Maize,3100.0,2350.0,3378.0
2024-12-31,Gujarat,Dahod,Dahod,Maize,2460.0,2350.0,2475.0
2025-01-01,Gujarat,Dahod,Dahod,Maize,3100.0,2350.0,3251.0
2025-01-01,Gujarat,Dahod,Dahod,Maize,2460.0,2350.0,2475.0
2025-01-02,Gujarat,Dahod,Dahod,Maize,3200.0,2375.0,3333.0
2025-01-02,Gujarat,Dahod,Dahod,Maize,2460.0,2375.0,2475.0
2025-01-03,Gujarat,Dahod,Dahod,Maize,3100.0,2400.0,3400.0
2025-01-03,Gujarat,Dahod,Dahod,Maize,2440.0,2400.0,2475.0
2025-01-04,Gujarat,Dahod,Dahod,Maize,2440.0,2400.0,2480.0
2025-01-04,Gujarat,Dahod,Dahod,Maize,3200.0,2400.0,3333.0
2025-01-06,Gujarat,Dahod,Dahod,Maize,2450.0,2425.0,2475.0
2025-01-06,Gujarat,Dahod,Dahod,Maize,3100.0,2425.0,3361.0
2025-01-07,Gujarat,Dahod,Dahod,Maize,2475.0,2450.0,2490.0
2025-01-07,Gujarat,Dahod,Dahod,Maize,2900.0,2450.0,3375.0
2025-01-08,Gujarat,Dahod,Dahod,Maize,3000.0,2450.0,3300.0
2025-01-08,Gujarat,Dahod,Dahod,Maize,2475.0,2450.0,2490.0
2025-01-09,Gujarat,Dahod,Dahod,Maize,3000.0,2450.0,3250.0
2025-01-09,Gujarat,Dahod,Dahod,Maize,2480.0,2450.0,2500.0
2025-01-10,Gujarat,Dahod,Dahod,Maize,3000.0,2450.0,3322.0
2025-01-10,Gujarat,Dahod,Dahod,Maize,2475.0,2450.0,2500.0
2025-01-11,Gujarat,Dahod,Dahod,Maize,2450.0,2425.0,2475.0
2025-01-11,Gujarat,Dahod,Dahod,Maize,3000.0,2450.0,3300.0
2025-01-13,Gujarat,Dahod,Dahod,Maize,3000.0,2425.0,3453.0
2025-01-13,Gujarat,Dahod,Dahod,Maize,2450.0,2400.0,2475.0
2025-01-15,Gujarat,Dahod,Dahod,Maize,3000.0,2425.0,3300.0
2025-01-15,Gujarat,Dahod,Dahod,Maize,2440.0,2400.0,2475.0
2025-01-16,Gujarat,Dahod,Dahod,Maize,3250.0,2425.0,3453.0
2025-01-16,Gujarat,Dahod,Dahod,Maize,2450.0,2400.0,2475.0
2025-01-17,Gujarat,Dahod,Dahod,Maize,3200.0,2425.0,3454.0
2025-01-17,Gujarat,Dahod,Dahod,Maize,2440.0,2400.0,2475.0
2025-01-18,Gujarat,Dahod,Dahod,Maize,3200.0,2400.0,3400.0
2025-01-18,Gujarat,Dahod,Dahod,Maize,2440.0,2400.0,2475.0
2025-01-20,Gujarat,Dahod,Dahod,Maize,3500.0,2375.0,3652.0
2025-01-20,Gujarat,Dahod,Dahod,Maize,2400.0,2375.0,2450.0
2025-01-21,Gujarat,Dahod,Dahod,Maize,3200.0,2350.0,3711.0
2025-01-21,Gujarat,Dahod,Dahod,Maize,2400.0,2350.0,2435.0
2025-01-22,Gujarat,Dahod,Dahod,Maize,2375.0,2350.0,2400.0
2025-01-22,Gujarat,Dahod,Dahod,Maize,3200.0,2325.0,3651.0
2025-01-23,Gujarat,Dahod,Dahod,Maize,3400.0,2325.0,3656.0
2025-01-23,Gujarat,Dahod,Dahod,Maize,2375.0,2350.0,2400.0
2025-01-24,Gujarat,Dahod,Dahod,Maize,3200.0,2350.0,3700.0
2025-01-24,Gujarat,Dahod,Dahod,Maize,2400.0,2350.0,2425.0
2025-01-25,Gujarat,Dahod,Dahod,Maize,3300.0,2400.0,3728.0
2025-01-25,Gujarat,Dahod,Dahod,Maize,2400.0,2350.0,2425.0
2025-01-27,Gujarat,Dahod,Dahod,Maize,2411.0,2400.0,2425.0
2025-01-27,Gujarat,Dahod,Dahod,Maize,3000.0,2400.0,3522.0
2025-01-28,Gujarat,Dahod,Dahod,Maize,3000.0,2400.0,3653.0
2025-01-28,Gujarat,Dahod,Dahod,Maize,2400.0,2350.0,2425.0
2025-01-29,Gujarat,Dahod,Dahod,Maize,2400.0,2350.0,2425.0
2025-01-29,Gujarat,Dahod,Dahod,Maize,3000.0,2400.0,3378.0
2025-01-30,Gujarat,Dahod,Dahod,Maize,2400.0,2350.0,2425.0
2025-01-30,Gujarat,Dahod,Dahod,Maize,3200.0,2400.0,3462.0
2025-01-31,Gujarat,Dahod,Dahod,Maize,3000.0,2400.0,3400.0
2025-01-31,Gujarat,Dahod,Dahod,Maize,2400.0,2350.0,2425.0
2025-02-01,Gujarat,Dahod,Dahod,Maize,2400.0,2300.0,2425.0
2025-02-01,Gujarat,Dahod,Dahod,Maize,3000.0,2350.0,3400.0
2025-02-03,Gujarat,Dahod,Dahod,Maize,2350.0,2300.0,2400.0
2025-02-03,Gujarat,Dahod,Dahod,Maize,2900.0,2300.0,3300.0
2025-02-04,Gujarat,Dahod,Dahod,Maize,2350.0,2300.0,2400.0
2025-02-04,Gujarat,Dahod,Dahod,Maize,2800.0,2300.0,3325.0
2025-02-05,Gujarat,Dahod,Dahod,Maize,2350.0,2300.0,2400.0
2025-02-05,Gujarat,Dahod,Dahod,Maize,3350.0,2275.0,3475.0
2025-02-06,Gujarat,Dahod,Dahod,Maize,2800.0,2275.0,3326.0
2025-02-06,Gujarat,Dahod,Dahod,Maize,2350.0,2300.0,2400.0
2025-02-07,Gujarat,Dahod,Dahod,Maize,2800.0,2275.0,3554.0
2025-02-07,Gujarat,Dahod,Dahod,Maize,2350.0,2300.0,2400.0
2025-02-08,Gujarat,Dahod,Dahod,Maize,2350.0,2300.0,2400.0
2025-02-08,Gujarat,Dahod,Dahod,Maize,2800.0,2300.0,3475.0
2025-02-10,Gujarat,Dahod,Dahod,Maize,2400.0,2350.0,2425.0
2025-02-10,Gujarat,Dahod,Dahod,Maize,2800.0,2300.0,3551.0
2025-02-11,Gujarat,Dahod,Dahod,Maize,2400.0,2350.0,2450.0
2025-02-11,Gujarat,Dahod,Dahod,Maize,3000.0,2325.0,3400.0
2025-02-12,Gujarat,Dahod,Dahod,Maize,3000.0,2325.0,3739.0
2025-02-12,Gujarat,Dahod,Dahod,Maize,2400.0,2350.0,2450.0
2025-02-13,Gujarat,Dahod,Dahod,Maize,3600.0,2400.0,3850.0
2025-02-13,Gujarat,Dahod,Dahod,Maize,2400.0,2375.0,2475.0
2025-02-14,Gujarat,Dahod,Dahod,Maize,3000.0,2400.0,3602.0
2025-02-14,Gujarat,Dahod,Dahod,Maize,2450.0,2400.0,2475.0
2025-02-15,Gujarat,Dahod,Dahod,Maize,3000.0,2400.0,3699.0
2025-02-15,Gujarat,Dahod,Dahod,Maize,2415.0,2375.0,2475.0
2025-02-17,Gujarat,Dahod,Dahod,Maize,3000.0,2400.0,3700.0
2025-02-17,Gujarat,Dahod,Dahod,Maize,2425.0,2375.0,2450.0
2025-02-18,Gujarat,Dahod,Dahod,Maize,3000.0,2400.0,3810.0
2025-02-18,Gujarat,Dahod,Dahod,Maize,2425.0,2400.0,2450.0
2025-02-19,Gujarat,Dahod,Dahod,Maize,3000.0,2400.0,3600.0
2025-02-19,Gujarat,Dahod,Dahod,Maize,2415.0,2400.0,2425.0
2025-02-20,Gujarat,Dahod,Dahod,Maize,3000.0,2400.0,3650.0
2025-02-20,Gujarat,Dahod,Dahod,Maize,2435.0,2425.0,2450.0
2025-02-21,Gujarat,Dahod,Dahod,Maize,3000.0,2400.0,3640.0
2025-02-21,Gujarat,Dahod,Dahod,Maize,2400.0,2375.0,2425.0
2025-02-22,Gujarat,Dahod,Dahod,Maize,3000.0,2400.0,3600.0
2025-02-22,Gujarat,Dahod,Dahod,Maize,2400.0,2375.0,2425.0
2025-02-24,Gujarat,Dahod,Dahod,Maize,3000.0,2400.0,3680.0
2025-02-24,Gujarat,Dahod,Dahod,Maize,2375.0,2350.0,2400.0
2025-02-25,Gujarat,Dahod,Dahod,Maize,2400.0,2350.0,2425.0
2025-02-25,Gujarat,Dahod,Dahod,Maize,3000.0,2350.0,3600.0
2025-02-27,Gujarat,Dahod,Dahod,Maize,3000.0,2300.0,3625.0
2025-02-27,Gujarat,Dahod,Dahod,Maize,2375.0,2325.0,2400.0
2025-02-28,Gujarat,Dahod,Dahod,Maize,3000.0,2300.0,3600.0
2025-02-28,Gujarat,Dahod,Dahod,Maize,2400.0,2300.0,2425.0
2025-03-01,Gujarat,Dahod,Dahod,Maize,3000.0,2300.0,3650.0
2025-03-01,Gujarat,Dahod,Dahod,Maize,2375.0,2300.0,2425.0
2025-03-03,Gujarat,Dahod,Dahod,Maize,2400.0,2350.0,2450.0
2025-03-03,Gujarat,Dahod,Dahod,Maize,3200.0,2325.0,3570.0
2025-03-04,Gujarat,Dahod,Dahod,Maize,2400.0,2350.0,2450.0
2025-03-04,Gujarat,Dahod,Dahod,Maize,3500.0,2325.0,3675.0
2025-03-05,Gujarat,Dahod,Dahod,Maize,3000.0,2350.0,3500.0
2025-03-05,Gujarat,Dahod,Dahod,Maize,2425.0,2350.0,2490.0
2025-03-06,Gujarat,Dahod,Dahod,Maize,2400.0,2350.0,2500.0
2025-03-06,Gujarat,Dahod,Dahod,Maize,3000.0,2350.0,3600.0
2025-03-07,Gujarat,Dahod,Dahod,Maize,2425.0,2350.0,2500.0
2025-03-07,Gujarat,Dahod,Dahod,Maize,2850.0,2350.0,3600.0
2025-03-08,Gujarat,Dahod,Dahod,Maize,2900.0,2350.0,3600.0
2025-03-08,Gujarat,Dahod,Dahod,Maize,2400.0,2350.0,2500.0
2025-03-10,Gujarat,Dahod,Dahod,Maize,2400.0,2350.0,2450.0
2025-03-10,Gujarat,Dahod,Dahod,Maize,3000.0,2350.0,3801.0
2025-03-11,Gujarat,Dahod,Dahod,Maize,3000.0,2350.0,3570.0
2025-03-11,Gujarat,Dahod,Dahod,Maize,2375.0,2350.0,2400.0
2025-03-12,Gujarat,Dahod,Dahod,Maize,3000.0,2325.0,3500.0
2025-03-12,Gujarat,Dahod,Dahod,Maize,2375.0,2325.0,2400.0
2025-03-13,Gujarat,Dahod,Dahod,Maize,2850.0,2300.0,3500.0
2025-03-13,Gujarat,Dahod,Dahod,Maize,2350.0,2300.0,2400.0
2025-03-15,Gujarat,Dahod,Dahod,Maize,2350.0,2300.0,2400.0
2025-03-15,Gujarat,Dahod,Dahod,Maize,2800.0,2300.0,3500.0
2025-03-17,Gujarat,Dahod,Dahod,Maize,2350.0,2300.0,2400.0
2025-03-17,Gujarat,Dahod,Dahod,Maize,2800.0,2300.0,3500.0
2025-03-18,Gujarat,Dahod,Dahod,Maize,3000.0,2300.0,3765.0
2025-03-18,Gujarat,Dahod,Dahod,Maize,2350.0,2300.0,2400.0
2025-03-19,Gujarat,Dahod,Dahod,Maize,3000.0,2300.0,3500.0
2025-03-19,Gujarat,Dahod,Dahod,Maize,2350.0,2300.0,2400.0
2025-03-20,Gujarat,Dahod,Dahod,Maize,3250.0,2325.0,3650.0
2025-03-20,Gujarat,Dahod,Dahod,Maize,2350.0,2300.0,2400.0
2025-03-21,Gujarat,Dahod,Dahod,Maize,2900.0,2275.0,3300.0
2025-03-21,Gujarat,Dahod,Dahod,Maize,2350.0,2300.0,2400.0
2025-03-22,Gujarat,Dahod,Dahod,Maize,2800.0,2275.0,3000.0
2025-03-22,Gujarat,Dahod,Dahod,Maize,2350.0,2300.0,2400.0
2025-03-24,Gujarat,Dahod,Dahod,Maize,2350.0,2300.0,2415.0
2025-03-24,Gujarat,Dahod,Dahod,Maize,2800.0,2275.0,3100.0
2025-03-25,Gujarat,Dahod,Dahod,Maize,2850.0,2275.0,3100.0
2025-03-25,Gujarat,Dahod,Dahod,Maize,2340.0,2300.0,2380.0
2025-03-26,Gujarat,Dahod,Dahod,Maize,2850.0,2275.0,3100.0
2025-03-26,Gujarat,Dahod,Dahod,Maize,2350.0,2300.0,2380.0
2025-03-27,Gujarat,Dahod,Dahod,Maize,2800.0,2275.0,3050.0
2025-03-27,Gujarat,Dahod,Dahod,Maize,2350.0,2300.0,2375.0
2025-03-28,Gujarat,Dahod,Dahod,Maize,2800.0,2275.0,3000.0
2025-03-28,Gujarat,Dahod,Dahod,Maize,2300.0,2275.0,2375.0
2025-03-29,Gujarat,Dahod,Dahod,Maize,2800.0,2275.0,3000.0
2025-03-29,Gujarat,Dahod,Dahod,Maize,2325.0,2300.0,2350.0
2025-04-01,Gujarat,Dahod,Dahod,Maize,2850.0,2250.0,3000.0
2025-04-01,Gujarat,Dahod,Dahod,Maize,2300.0,2250.0,2325.0
2025-04-02,Gujarat,Dahod,Dahod,Maize,2850.0,2250.0,2900.0
2025-04-02,Gujarat,Dahod,Dahod,Maize,2300.0,2250.0,2325.0
2025-04-03,Gujarat,Dahod,Dahod,Maize,2820.0,2250.0,2900.0
2025-04-03,Gujarat,Dahod,Dahod,Maize,2300.0,2275.0,2325.0
2025-04-04,Gujarat,Dahod,Dahod,Maize,2900.0,2250.0,3100.0
2025-04-04,Gujarat,Dahod,Dahod,Maize,2325.0,2275.0,2350.0
2025-04-05,Gujarat,Dahod,Dahod,Maize,3075.0,2250.0,3150.0
2025-04-05,Gujarat,Dahod,Dahod,Maize,2300.0,2290.0,2350.0
2025-04-07,Gujarat,Dahod,Dahod,Maize,2300.0,2250.0,2340.0
2025-04-07,Gujarat,Dahod,Dahod,Maize,2650.0,2275.0,3000.0
2025-04-08,Gujarat,Dahod,Dahod,Maize,2300.0,2250.0,2325.0
2025-04-08,Gujarat,Dahod,Dahod,Maize,2650.0,2275.0,3000.0
2025-04-09,Gujarat,Dahod,Dahod,Maize,2280.0,2260.0,2320.0
2025-04-09,Gujarat,Dahod,Dahod,Maize,2950.0,2250.0,3092.0
2025-04-11,Gujarat,Dahod,Dahod,Maize,2230.0,2225.0,2250.0
2025-04-11,Gujarat,Dahod,Dahod,Maize,2940.0,2275.0,3000.0
2025-04-12,Gujarat,Dahod,Dahod,Maize,2925.0,2275.0,3000.0
2025-04-12,Gujarat,Dahod,Dahod,Maize,2230.0,2225.0,2250.0
2025-04-14,Gujarat,Dahod,Dahod,Maize,2250.0,2225.0,2275.0
2025-04-14,Gujarat,Dahod,Dahod,Maize,2800.0,2280.0,3000.0
2025-04-15,Gujarat,Dahod,Dahod,Maize,2280.0,2225.0,2300.0
2025-04-15,Gujarat,Dahod,Dahod,Maize,2825.0,2225.0,2950.0
2025-04-16,Gujarat,Dahod,Dahod,Maize,2850.0,2225.0,2900.0
2025-04-16,Gujarat,Dahod,Dahod,Maize,2290.0,2225.0,2300.0
2025-04-17,Gujarat,Dahod,Dahod,Maize,2875.0,2250.0,3000.0
2025-04-17,Gujarat,Dahod,Dahod,Maize,2260.0,2200.0,2280.0
2025-04-19,Gujarat,Dahod,Dahod,Maize,2800.0,2175.0,2900.0
2025-04-19,Gujarat,Dahod,Dahod,Maize,2245.0,2200.0,2280.0
2025-04-21,Gujarat,Dahod,Dahod,Maize,2750.0,2225.0,3000.0
2025-04-21,Gujarat,Dahod,Dahod,Maize,2225.0,2175.0,2280.0
2025-04-22,Gujarat,Dahod,Dahod,Maize,2900.0,2210.0,3000.0
2025-04-22,Gujarat,Dahod,Dahod,Maize,2265.0,2150.0,2280.0
2025-04-23,Gujarat,Dahod,Dahod,Maize,2250.0,2175.0,2280.0
2025-04-23,Gujarat,Dahod,Dahod,Maize,2925.0,2160.0,3000.0
2025-04-24,Gujarat,Dahod,Dahod,Maize,2265.0,2200.0,2280.0
2025-04-24,Gujarat,Dahod,Dahod,Maize,2875.0,2215.0,3000.0
2025-04-25,Gujarat,Dahod,Dahod,Maize,2875.0,2225.0,3028.0
2025-04-25,Gujarat,Dahod,Dahod,Maize,2250.0,2175.0,2280.0
2025-04-26,Gujarat,Dahod,Dahod,Maize,2850.0,2225.0,3000.0
2025-04-26,Gujarat,Dahod,Dahod,Maize,2200.0,2175.0,2235.0
2025-04-30,Gujarat,Dahod,Dahod,Maize,2145.0,2125.0,2180.0
2025-04-30,Gujarat,Dahod,Dahod,Maize,2865.0,2075.0,2950.0
2025-05-01,Gujarat,Dahod,Dahod,Maize,2150.0,2125.0,2180.0
2025-05-01,Gujarat,Dahod,Dahod,Maize,2775.0,2080.0,2825.0
2025-05-02,Gujarat,Dahod,Dahod,Maize,2175.0,2150.0,2200.0
2025-05-02,Gujarat,Dahod,Dahod,Maize,2825.0,2200.0,2900.0
2025-05-03,Gujarat,Dahod,Dahod,Maize,2840.0,2175.0,2900.0
2025-05-03,Gujarat,Dahod,Dahod,Maize,2170.0,2150.0,2200.0
2025-05-05,Gujarat,Dahod,Dahod,Maize,2650.0,2050.0,2900.0
2025-05-05,Gujarat,Dahod,Dahod,Maize,2200.0,2125.0,2210.0
2025-05-06,Gujarat,Dahod,Dahod,Maize,2200.0,2115.0,2210.0
2025-05-06,Gujarat,Dahod,Dahod,Maize,2775.0,2150.0,2900.0
2025-05-07,Gujarat,Dahod,Dahod,Maize,2500.0,2150.0,2850.0
