date,commodity,market,modal_price,risk_score,risk_level,volatility_score,trend_score,data_sufficiency,observation_count,risk_status,explanation
2024-10-01,Jowar(Sorghum),Radhanpur,2225.0,,,,,5.0,1,insufficient_data,Insufficient historical data to reliably estimate waiting risk.
2025-01-08,Jowar(Sorghum),Radhanpur,4540.0,,,,,10.0,2,insufficient_data,Insufficient historical data to reliably estimate waiting risk.
2024-08-16,Jowar(Sorghum),Rajkot,2937.5,,,,,5.0,1,insufficient_data,Insufficient historical data to reliably estimate waiting risk.
2024-08-17,Jowar(Sorghum),Rajkot,3025.0,,,,,10.0,2,insufficient_data,Insufficient historical data to reliably estimate waiting risk.
2024-08-20,Jowar(Sorghum),Rajkot,3000.0,,,53.81,,15.0,3,insufficient_data,Insufficient historical data to reliably estimate waiting risk.
2024-08-21,Jowar(Sorghum),Rajkot,3050.0,,,38.66,,20.0,4,insufficient_data,Insufficient historical data to reliably estimate waiting risk.
2024-08-22,Jowar(Sorghum),Rajkot,3150.0,,,37.4,,25.0,5,insufficient_data,Insufficient historical data to reliably estimate waiting risk.
2024-08-23,Jowar(Sorghum),Rajkot,3025.0,,,60.72,,30.0,6,insufficient_data,Insufficient historical data to reliably estimate waiting risk.
2024-09-03,Jowar(Sorghum),Rajkot,4000.0,,,100.0,,35.0,7,insufficient_data,Insufficient historical data to reliably estimate waiting risk.
2024-09-04,Jowar(Sorghum),Rajkot,3212.5,63.58,Medium,100.0,18.79,40.0,8,ok,Medium Risk because high price volatility and prices are trending upward.
2024-09-05,Jowar(Sorghum),Rajkot,3137.5,69.16,High,100.0,37.6,45.0,9,ok,High Risk because high price volatility and prices are relatively stable.
2024-09-06,Jowar(Sorghum),Rajkot,3127.5,67.54,High,100.0,35.83,50.0,10,ok,High Risk because high price volatility and prices are relatively stable.
2024-09-07,Jowar(Sorghum),Rajkot,3027.5,72.36,High,100.0,52.46,55.0,11,ok,High Risk because high price volatility and prices are relatively stable.
2024-09-09,Jowar(Sorghum),Rajkot,3087.5,72.81,High,100.0,56.61,60.0,12,ok,High Risk because high price volatility and prices are relatively stable.
2024-09-10,Jowar(Sorghum),Rajkot,2937.5,72.87,High,100.0,59.64,65.0,13,ok,High Risk because high price volatility and prices are relatively stable.
2024-09-11,Jowar(Sorghum),Rajkot,2937.5,86.0,High,100.0,100.0,70.0,14,ok,High Risk because high price volatility and prices are trending downward.
2024-09-12,Jowar(Sorghum),Rajkot,3100.0,57.86,Medium,69.5,61.67,75.0,15,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-09-13,Jowar(Sorghum),Rajkot,3750.0,49.0,Medium,100.0,0.0,80.0,16,ok,Medium Risk because high price volatility and prices are trending upward.
2024-09-14,Jowar(Sorghum),Rajkot,3875.0,48.0,Medium,100.0,0.0,85.0,17,ok,Medium Risk because high price volatility and prices are trending upward.
2024-09-16,Jowar(Sorghum),Rajkot,2975.0,66.52,High,100.0,55.78,90.0,18,ok,High Risk because high price volatility and prices are relatively stable.
2024-09-17,Jowar(Sorghum),Rajkot,3850.0,46.0,Medium,100.0,0.0,95.0,19,ok,Medium Risk because high price volatility and prices are trending upward.
2024-09-18,Jowar(Sorghum),Rajkot,2975.0,61.01,Medium,100.0,45.74,100.0,20,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-09-19,Jowar(Sorghum),Rajkot,3900.0,45.0,Medium,100.0,0.0,100.0,21,ok,Medium Risk because high price volatility and prices are trending upward.
2024-09-20,Jowar(Sorghum),Rajkot,3137.5,61.09,Medium,100.0,45.97,100.0,22,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-09-21,Jowar(Sorghum),Rajkot,3150.0,80.0,High,100.0,100.0,100.0,23,ok,High Risk because high price volatility and prices are trending downward.
2024-09-23,Jowar(Sorghum),Rajkot,4100.0,55.73,Medium,100.0,30.65,100.0,24,ok,Medium Risk because high price volatility and prices are trending upward.
2024-09-24,Jowar(Sorghum),Rajkot,3200.0,53.68,Medium,100.0,24.79,100.0,25,ok,Medium Risk because high price volatility and prices are trending upward.
2024-09-25,Jowar(Sorghum),Rajkot,3177.5,80.0,High,100.0,100.0,100.0,26,ok,High Risk because high price volatility and prices are trending downward.
2024-09-26,Jowar(Sorghum),Rajkot,3950.0,45.0,Medium,100.0,0.0,100.0,27,ok,Medium Risk because high price volatility and prices are trending upward.
2024-09-27,Jowar(Sorghum),Rajkot,3125.0,80.0,High,100.0,100.0,100.0,28,ok,High Risk because high price volatility and prices are trending downward.
2024-09-28,Jowar(Sorghum),Rajkot,3950.0,45.0,Medium,100.0,0.0,100.0,29,ok,Medium Risk because high price volatility and prices are trending upward.
2024-09-30,Jowar(Sorghum),Rajkot,3925.0,45.0,Medium,100.0,0.0,100.0,30,ok,Medium Risk because high price volatility and prices are trending upward.
2024-10-01,Jowar(Sorghum),Rajkot,3075.0,80.0,High,100.0,100.0,100.0,31,ok,High Risk because high price volatility and prices are trending downward.
2024-10-02,Jowar(Sorghum),Rajkot,3000.0,69.79,High,100.0,70.83,100.0,32,ok,High Risk because high price volatility and prices are trending downward.
2024-10-03,Jowar(Sorghum),Rajkot,3750.0,45.0,Medium,100.0,0.0,100.0,33,ok,Medium Risk because high price volatility and prices are trending upward.
2024-10-04,Jowar(Sorghum),Rajkot,3770.0,67.82,High,100.0,65.19,100.0,34,ok,High Risk because high price volatility and prices are relatively stable.
2024-10-05,Jowar(Sorghum),Rajkot,3037.5,65.77,Medium,100.0,59.33,100.0,35,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-10-07,Jowar(Sorghum),Rajkot,2937.5,80.0,High,100.0,100.0,100.0,36,ok,High Risk because high price volatility and prices are trending downward.
2024-10-08,Jowar(Sorghum),Rajkot,3062.5,80.0,High,100.0,100.0,100.0,37,ok,High Risk because high price volatility and prices are trending downward.
2024-10-09,Jowar(Sorghum),Rajkot,3087.5,62.03,Medium,100.0,48.64,100.0,38,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-10-10,Jowar(Sorghum),Rajkot,3025.0,61.53,Medium,100.0,47.22,100.0,39,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-10-11,Jowar(Sorghum),Rajkot,3112.5,80.0,High,100.0,100.0,100.0,40,ok,High Risk because high price volatility and prices are trending downward.
2024-10-14,Jowar(Sorghum),Rajkot,3062.5,80.0,High,100.0,100.0,100.0,41,ok,High Risk because high price volatility and prices are trending downward.
2024-10-15,Jowar(Sorghum),Rajkot,3150.0,39.33,Medium,58.11,37.65,100.0,42,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-10-16,Jowar(Sorghum),Rajkot,3000.0,44.37,Medium,65.23,42.91,100.0,43,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-10-17,Jowar(Sorghum),Rajkot,2987.5,45.28,Medium,55.38,58.16,100.0,44,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-10-18,Jowar(Sorghum),Rajkot,3000.0,45.52,Medium,54.92,59.45,100.0,45,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-10-19,Jowar(Sorghum),Rajkot,3037.5,41.29,Medium,53.94,48.62,100.0,46,ok,Medium Risk because moderate price volatility and prices are relatively stable.
2024-10-21,Jowar(Sorghum),Rajkot,2845.0,57.13,Medium,65.8,78.65,100.0,47,ok,Medium Risk because moderate price volatility and prices are trending downward.
2024-10-22,Jowar(Sorghum),Rajkot,2802.5,57.0,Medium,65.76,78.3,100.0,48,ok,Medium Risk because moderate price volatility and prices are trending downward.
2024-10-23,Jowar(Sorghum),Rajkot,2950.0,59.65,Medium,77.2,71.16,100.0,49,ok,Medium Risk because high price volatility and prices are trending downward.
2024-10-24,Jowar(Sorghum),Rajkot,3700.0,45.0,Medium,100.0,0.0,100.0,50,ok,Medium Risk because high price volatility and prices are trending upward.
2024-10-25,Jowar(Sorghum),Rajkot,2927.5,64.84,Medium,100.0,56.69,100.0,51,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-10-26,Jowar(Sorghum),Rajkot,2792.5,70.57,High,100.0,73.06,100.0,52,ok,High Risk because high price volatility and prices are trending downward.
2024-10-28,Jowar(Sorghum),Rajkot,2832.5,70.37,High,100.0,72.5,100.0,53,ok,High Risk because high price volatility and prices are trending downward.
2024-11-06,Jowar(Sorghum),Rajkot,2937.5,58.71,Medium,100.0,39.16,100.0,54,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-11-07,Jowar(Sorghum),Rajkot,2925.0,57.4,Medium,100.0,35.43,100.0,55,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-11-08,Jowar(Sorghum),Rajkot,3025.0,59.53,Medium,100.0,41.53,100.0,56,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-11-09,Jowar(Sorghum),Rajkot,3137.5,80.0,High,100.0,100.0,100.0,57,ok,High Risk because high price volatility and prices are trending downward.
2024-11-11,Jowar(Sorghum),Rajkot,4000.0,45.0,Medium,100.0,0.0,100.0,58,ok,Medium Risk because high price volatility and prices are trending upward.
2024-11-12,Jowar(Sorghum),Rajkot,3950.0,45.0,Medium,100.0,0.0,100.0,59,ok,Medium Risk because high price volatility and prices are trending upward.
2024-11-13,Jowar(Sorghum),Rajkot,3125.0,50.45,Medium,100.0,15.58,100.0,60,ok,Medium Risk because high price volatility and prices are trending upward.
2024-11-16,Jowar(Sorghum),Rajkot,3900.0,45.0,Medium,100.0,0.0,100.0,61,ok,Medium Risk because high price volatility and prices are trending upward.
2024-11-18,Jowar(Sorghum),Rajkot,3125.0,54.52,Medium,100.0,27.21,100.0,62,ok,Medium Risk because high price volatility and prices are trending upward.
2024-11-19,Jowar(Sorghum),Rajkot,3900.0,45.0,Medium,100.0,0.0,100.0,63,ok,Medium Risk because high price volatility and prices are trending upward.
2024-11-20,Jowar(Sorghum),Rajkot,3925.0,45.0,Medium,100.0,0.0,100.0,64,ok,Medium Risk because high price volatility and prices are trending upward.
2024-11-21,Jowar(Sorghum),Rajkot,3025.0,80.0,High,100.0,100.0,100.0,65,ok,High Risk because high price volatility and prices are trending downward.
2024-11-22,Jowar(Sorghum),Rajkot,3075.0,80.0,High,100.0,100.0,100.0,66,ok,High Risk because high price volatility and prices are trending downward.
2024-11-23,Jowar(Sorghum),Rajkot,3037.5,65.77,Medium,100.0,59.33,100.0,67,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-11-25,Jowar(Sorghum),Rajkot,3137.5,80.0,High,100.0,100.0,100.0,68,ok,High Risk because high price volatility and prices are trending downward.
2024-11-26,Jowar(Sorghum),Rajkot,3112.5,62.97,Medium,100.0,51.33,100.0,69,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-11-27,Jowar(Sorghum),Rajkot,3062.5,80.0,High,100.0,100.0,100.0,70,ok,High Risk because high price volatility and prices are trending downward.
2024-11-28,Jowar(Sorghum),Rajkot,3087.5,80.0,High,100.0,100.0,100.0,71,ok,High Risk because high price volatility and prices are trending downward.
2024-11-29,Jowar(Sorghum),Rajkot,3075.0,31.45,Low,35.28,44.49,100.0,72,ok,Low Risk because moderate price volatility and prices are relatively stable.
2024-11-30,Jowar(Sorghum),Rajkot,3800.0,45.0,Medium,100.0,0.0,100.0,73,ok,Medium Risk because high price volatility and prices are trending upward.
2024-12-02,Jowar(Sorghum),Rajkot,2967.5,65.19,Medium,100.0,57.68,100.0,74,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-12-03,Jowar(Sorghum),Rajkot,3640.0,45.0,Medium,100.0,0.0,100.0,75,ok,Medium Risk because high price volatility and prices are trending upward.
2024-12-04,Jowar(Sorghum),Rajkot,3625.0,45.0,Medium,100.0,0.0,100.0,76,ok,Medium Risk because high price volatility and prices are trending upward.
2024-12-05,Jowar(Sorghum),Rajkot,2687.5,76.79,High,100.0,90.82,100.0,77,ok,High Risk because high price volatility and prices are trending downward.
2024-12-06,Jowar(Sorghum),Rajkot,2987.5,66.28,High,100.0,60.8,100.0,78,ok,High Risk because high price volatility and prices are relatively stable.
2024-12-07,Jowar(Sorghum),Rajkot,3037.5,63.92,Medium,100.0,54.07,100.0,79,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-12-09,Jowar(Sorghum),Rajkot,2875.0,80.0,High,100.0,100.0,100.0,80,ok,High Risk because high price volatility and prices are trending downward.
2024-12-10,Jowar(Sorghum),Rajkot,2987.5,61.71,Medium,100.0,47.75,100.0,81,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-12-11,Jowar(Sorghum),Rajkot,2987.5,80.0,High,100.0,100.0,100.0,82,ok,High Risk because high price volatility and prices are trending downward.
2024-12-12,Jowar(Sorghum),Rajkot,2975.0,80.0,High,100.0,100.0,100.0,83,ok,High Risk because high price volatility and prices are trending downward.
2024-12-13,Jowar(Sorghum),Rajkot,3800.0,45.0,Medium,100.0,0.0,100.0,84,ok,Medium Risk because high price volatility and prices are trending upward.
2024-12-14,Jowar(Sorghum),Rajkot,2862.5,67.38,High,100.0,63.95,100.0,85,ok,High Risk because high price volatility and prices are relatively stable.
2024-12-16,Jowar(Sorghum),Rajkot,3000.0,63.94,Medium,100.0,54.12,100.0,86,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-12-17,Jowar(Sorghum),Rajkot,2975.0,58.44,Medium,100.0,38.41,100.0,87,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-12-18,Jowar(Sorghum),Rajkot,2987.5,62.5,Medium,100.0,50.0,100.0,88,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-12-19,Jowar(Sorghum),Rajkot,3037.5,60.55,Medium,100.0,44.42,100.0,89,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-12-20,Jowar(Sorghum),Rajkot,3750.0,45.0,Medium,100.0,0.0,100.0,90,ok,Medium Risk because high price volatility and prices are trending upward.
2024-12-21,Jowar(Sorghum),Rajkot,3025.0,80.0,High,100.0,100.0,100.0,91,ok,High Risk because high price volatility and prices are trending downward.
2024-12-23,Jowar(Sorghum),Rajkot,3025.0,55.88,Medium,100.0,31.08,100.0,92,ok,Medium Risk because high price volatility and prices are trending upward.
2024-12-24,Jowar(Sorghum),Rajkot,3112.5,58.12,Medium,100.0,37.5,100.0,93,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-12-25,Jowar(Sorghum),Rajkot,2950.0,63.48,Medium,100.0,52.8,100.0,94,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-12-26,Jowar(Sorghum),Rajkot,3900.0,45.0,Medium,100.0,0.0,100.0,95,ok,Medium Risk because high price volatility and prices are trending upward.
2024-12-27,Jowar(Sorghum),Rajkot,3112.5,59.62,Medium,100.0,41.77,100.0,96,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-12-28,Jowar(Sorghum),Rajkot,3162.5,80.0,High,100.0,100.0,100.0,97,ok,High Risk because high price volatility and prices are trending downward.
2024-12-30,Jowar(Sorghum),Rajkot,3050.0,61.54,Medium,100.0,47.25,100.0,98,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-12-31,Jowar(Sorghum),Rajkot,3900.0,45.0,Medium,100.0,0.0,100.0,99,ok,Medium Risk because high price volatility and prices are trending upward.
2025-01-01,Jowar(Sorghum),Rajkot,3125.0,62.03,Medium,100.0,48.66,100.0,100,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-01-02,Jowar(Sorghum),Rajkot,3130.0,55.38,Medium,100.0,29.66,100.0,101,ok,Medium Risk because high price volatility and prices are trending upward.
2025-01-03,Jowar(Sorghum),Rajkot,3170.0,80.0,High,100.0,100.0,100.0,102,ok,High Risk because high price volatility and prices are trending downward.
2025-01-04,Jowar(Sorghum),Rajkot,4055.0,45.0,Medium,100.0,0.0,100.0,103,ok,Medium Risk because high price volatility and prices are trending upward.
2025-01-06,Jowar(Sorghum),Rajkot,4225.0,45.0,Medium,100.0,0.0,100.0,104,ok,Medium Risk because high price volatility and prices are trending upward.
2025-01-07,Jowar(Sorghum),Rajkot,3187.5,57.24,Medium,100.0,34.97,100.0,105,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-01-08,Jowar(Sorghum),Rajkot,3252.5,80.0,High,100.0,100.0,100.0,106,ok,High Risk because high price volatility and prices are trending downward.
2025-01-09,Jowar(Sorghum),Rajkot,3337.5,54.57,Medium,100.0,27.33,100.0,107,ok,Medium Risk because high price volatility and prices are trending upward.
2025-01-10,Jowar(Sorghum),Rajkot,4300.0,45.0,Medium,100.0,0.0,100.0,108,ok,Medium Risk because high price volatility and prices are trending upward.
2025-01-11,Jowar(Sorghum),Rajkot,3200.0,61.4,Medium,100.0,46.85,100.0,109,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-01-13,Jowar(Sorghum),Rajkot,3287.5,80.0,High,100.0,100.0,100.0,110,ok,High Risk because high price volatility and prices are trending downward.
2025-01-15,Jowar(Sorghum),Rajkot,3237.5,80.0,High,100.0,100.0,100.0,111,ok,High Risk because high price volatility and prices are trending downward.
2025-01-16,Jowar(Sorghum),Rajkot,3237.5,60.67,Medium,100.0,44.77,100.0,112,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-01-17,Jowar(Sorghum),Rajkot,4125.0,45.0,Medium,100.0,0.0,100.0,113,ok,Medium Risk because high price volatility and prices are trending upward.
2025-01-18,Jowar(Sorghum),Rajkot,3287.5,64.25,Medium,100.0,54.99,100.0,114,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-01-20,Jowar(Sorghum),Rajkot,4250.0,63.86,Medium,100.0,53.88,100.0,115,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-01-21,Jowar(Sorghum),Rajkot,3340.0,57.4,Medium,100.0,35.42,100.0,116,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-01-22,Jowar(Sorghum),Rajkot,3337.5,60.73,Medium,100.0,44.93,100.0,117,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-01-23,Jowar(Sorghum),Rajkot,3362.5,58.0,Medium,100.0,37.13,100.0,118,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-01-24,Jowar(Sorghum),Rajkot,2845.0,76.64,High,100.0,90.41,100.0,119,ok,High Risk because high price volatility and prices are trending downward.
2025-01-25,Jowar(Sorghum),Rajkot,3350.0,80.0,High,100.0,100.0,100.0,120,ok,High Risk because high price volatility and prices are trending downward.
2025-01-27,Jowar(Sorghum),Rajkot,3350.0,60.28,Medium,100.0,43.66,100.0,121,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-01-28,Jowar(Sorghum),Rajkot,3562.5,80.0,High,100.0,100.0,100.0,122,ok,High Risk because high price volatility and prices are trending downward.
2025-01-29,Jowar(Sorghum),Rajkot,3562.5,54.73,Medium,100.0,27.79,100.0,123,ok,Medium Risk because high price volatility and prices are trending upward.
2025-01-30,Jowar(Sorghum),Rajkot,3437.5,59.0,Medium,100.0,40.01,100.0,124,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-01-31,Jowar(Sorghum),Rajkot,3525.0,56.86,Medium,100.0,33.89,100.0,125,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-01,Jowar(Sorghum),Rajkot,4850.0,45.0,Medium,100.0,0.0,100.0,126,ok,Medium Risk because high price volatility and prices are trending upward.
2025-02-03,Jowar(Sorghum),Rajkot,3590.0,54.14,Medium,100.0,26.12,100.0,127,ok,Medium Risk because high price volatility and prices are trending upward.
2025-02-04,Jowar(Sorghum),Rajkot,3400.0,60.76,Medium,100.0,45.02,100.0,128,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-05,Jowar(Sorghum),Rajkot,3535.0,63.4,Medium,100.0,52.57,100.0,129,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-06,Jowar(Sorghum),Rajkot,3510.0,64.22,Medium,100.0,54.91,100.0,130,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-07,Jowar(Sorghum),Rajkot,4700.0,45.0,Medium,100.0,0.0,100.0,131,ok,Medium Risk because high price volatility and prices are trending upward.
2025-02-08,Jowar(Sorghum),Rajkot,4500.0,45.0,Medium,100.0,0.0,100.0,132,ok,Medium Risk because high price volatility and prices are trending upward.
2025-02-10,Jowar(Sorghum),Rajkot,3530.0,80.0,High,100.0,100.0,100.0,133,ok,High Risk because high price volatility and prices are trending downward.
2025-02-11,Jowar(Sorghum),Rajkot,4400.0,45.0,Medium,100.0,0.0,100.0,134,ok,Medium Risk because high price volatility and prices are trending upward.
2025-02-12,Jowar(Sorghum),Rajkot,3425.0,61.64,Medium,100.0,47.55,100.0,135,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-13,Jowar(Sorghum),Rajkot,4300.0,45.0,Medium,100.0,0.0,100.0,136,ok,Medium Risk because high price volatility and prices are trending upward.
2025-02-14,Jowar(Sorghum),Rajkot,4450.0,45.0,Medium,100.0,0.0,100.0,137,ok,Medium Risk because high price volatility and prices are trending upward.
2025-02-15,Jowar(Sorghum),Rajkot,4400.0,69.95,High,100.0,71.28,100.0,138,ok,High Risk because high price volatility and prices are trending downward.
2025-02-17,Jowar(Sorghum),Rajkot,4500.0,62.5,Medium,100.0,50.0,100.0,139,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-18,Jowar(Sorghum),Rajkot,4225.0,45.0,Medium,100.0,0.0,100.0,140,ok,Medium Risk because high price volatility and prices are trending upward.
2025-02-19,Jowar(Sorghum),Rajkot,3212.5,80.0,High,100.0,100.0,100.0,141,ok,High Risk because high price volatility and prices are trending downward.
2025-02-20,Jowar(Sorghum),Rajkot,4350.0,45.0,Medium,100.0,0.0,100.0,142,ok,Medium Risk because high price volatility and prices are trending upward.
2025-02-21,Jowar(Sorghum),Rajkot,4350.0,61.14,Medium,100.0,46.12,100.0,143,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-22,Jowar(Sorghum),Rajkot,4300.0,66.43,High,100.0,61.24,100.0,144,ok,High Risk because high price volatility and prices are relatively stable.
2025-02-24,Jowar(Sorghum),Rajkot,3375.0,80.0,High,100.0,100.0,100.0,145,ok,High Risk because high price volatility and prices are trending downward.
2025-02-25,Jowar(Sorghum),Rajkot,3200.0,80.0,High,100.0,100.0,100.0,146,ok,High Risk because high price volatility and prices are trending downward.
2025-02-27,Jowar(Sorghum),Rajkot,3150.0,80.0,High,100.0,100.0,100.0,147,ok,High Risk because high price volatility and prices are trending downward.
2025-02-28,Jowar(Sorghum),Rajkot,4050.0,45.0,Medium,100.0,0.0,100.0,148,ok,Medium Risk because high price volatility and prices are trending upward.
2025-03-01,Jowar(Sorghum),Rajkot,4100.0,69.2,High,100.0,69.16,100.0,149,ok,High Risk because high price volatility and prices are trending downward.
2025-03-03,Jowar(Sorghum),Rajkot,3125.0,80.0,High,100.0,100.0,100.0,150,ok,High Risk because high price volatility and prices are trending downward.
2025-03-04,Jowar(Sorghum),Rajkot,3250.0,80.0,High,100.0,100.0,100.0,151,ok,High Risk because high price volatility and prices are trending downward.
2025-03-05,Jowar(Sorghum),Rajkot,4375.0,45.0,Medium,100.0,0.0,100.0,152,ok,Medium Risk because high price volatility and prices are trending upward.
2025-03-06,Jowar(Sorghum),Rajkot,4200.0,45.0,Medium,100.0,0.0,100.0,153,ok,Medium Risk because high price volatility and prices are trending upward.
2025-03-07,Jowar(Sorghum),Rajkot,4300.0,45.0,Medium,100.0,0.0,100.0,154,ok,Medium Risk because high price volatility and prices are trending upward.
2025-03-08,Jowar(Sorghum),Rajkot,4100.0,61.06,Medium,100.0,45.88,100.0,155,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-10,Jowar(Sorghum),Rajkot,4100.0,62.5,Medium,100.0,50.0,100.0,156,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-11,Jowar(Sorghum),Rajkot,4250.0,45.0,Medium,100.0,0.0,100.0,157,ok,Medium Risk because high price volatility and prices are trending upward.
2025-03-12,Jowar(Sorghum),Rajkot,4050.0,45.0,Medium,100.0,0.0,100.0,158,ok,Medium Risk because high price volatility and prices are trending upward.
2025-03-13,Jowar(Sorghum),Rajkot,4200.0,57.16,Medium,77.75,63.33,100.0,159,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-15,Jowar(Sorghum),Rajkot,4400.0,47.84,Medium,79.77,34.13,100.0,160,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-17,Jowar(Sorghum),Rajkot,4300.0,54.0,Medium,81.11,50.0,100.0,161,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-18,Jowar(Sorghum),Rajkot,4300.0,43.27,Medium,69.91,33.74,100.0,162,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-19,Jowar(Sorghum),Rajkot,3312.5,80.0,High,100.0,100.0,100.0,163,ok,High Risk because high price volatility and prices are trending downward.
2025-03-20,Jowar(Sorghum),Rajkot,4350.0,59.75,Medium,100.0,42.16,100.0,164,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-21,Jowar(Sorghum),Rajkot,4200.0,58.18,Medium,100.0,37.65,100.0,165,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-22,Jowar(Sorghum),Rajkot,4255.0,60.97,Medium,100.0,45.63,100.0,166,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-24,Jowar(Sorghum),Rajkot,4350.0,63.83,Medium,100.0,53.79,100.0,167,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-25,Jowar(Sorghum),Rajkot,4225.0,64.53,Medium,100.0,55.81,100.0,168,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-04-01,Jowar(Sorghum),Rajkot,3900.0,73.35,High,100.0,81.01,100.0,169,ok,High Risk because high price volatility and prices are trending downward.
2025-04-02,Jowar(Sorghum),Rajkot,3050.0,71.75,High,100.0,76.42,100.0,170,ok,High Risk because high price volatility and prices are trending downward.
2025-04-03,Jowar(Sorghum),Rajkot,3850.0,75.91,High,100.0,88.31,100.0,171,ok,High Risk because high price volatility and prices are trending downward.
2025-04-04,Jowar(Sorghum),Rajkot,3950.0,69.44,High,100.0,69.84,100.0,172,ok,High Risk because high price volatility and prices are trending downward.
2025-04-05,Jowar(Sorghum),Rajkot,3800.0,74.98,High,100.0,85.64,100.0,173,ok,High Risk because high price volatility and prices are trending downward.
2025-04-07,Jowar(Sorghum),Rajkot,3700.0,79.93,High,100.0,99.81,100.0,174,ok,High Risk because high price volatility and prices are trending downward.
2025-04-08,Jowar(Sorghum),Rajkot,3750.0,75.62,High,100.0,87.48,100.0,175,ok,High Risk because high price volatility and prices are trending downward.
2025-04-09,Jowar(Sorghum),Rajkot,3850.0,64.0,Medium,100.0,54.27,100.0,176,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-04-10,Jowar(Sorghum),Rajkot,3750.0,45.0,Medium,100.0,0.0,100.0,177,ok,Medium Risk because high price volatility and prices are trending upward.
2025-04-11,Jowar(Sorghum),Rajkot,3525.0,58.02,Medium,68.15,78.14,100.0,178,ok,Medium Risk because high price volatility and prices are trending downward.
2025-04-14,Jowar(Sorghum),Rajkot,3500.0,57.77,Medium,59.95,87.97,100.0,179,ok,Medium Risk because moderate price volatility and prices are trending downward.
2025-04-15,Jowar(Sorghum),Rajkot,3350.0,58.86,Medium,61.21,89.47,100.0,180,ok,Medium Risk because moderate price volatility and prices are trending downward.
2025-04-16,Jowar(Sorghum),Rajkot,2837.5,80.0,High,100.0,100.0,100.0,181,ok,High Risk because high price volatility and prices are trending downward.
2025-04-17,Jowar(Sorghum),Rajkot,3650.0,65.61,Medium,100.0,58.89,100.0,182,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-04-18,Jowar(Sorghum),Rajkot,3600.0,70.08,High,100.0,71.65,100.0,183,ok,High Risk because high price volatility and prices are trending downward.
2025-04-19,Jowar(Sorghum),Rajkot,3850.0,59.39,Medium,100.0,41.11,100.0,184,ok,Medium Risk because high price volatility and prices are relatively stable.
